model-1587409902,1587409958.089,0.68,0.2014,0.71,0.2013,3
model-1587409902,1587409958.146,0.71,0.1962,0.69,0.2059,3
model-1587409902,1587409958.204,0.68,0.1908,0.69,0.2058,3
model-1587409902,1587409958.26,0.75,0.1586,0.72,0.2029,3
model-1587409902,1587409958.317,0.71,0.1903,0.68,0.202,3
model-1587409902,1587409958.374,0.68,0.2115,0.68,0.2021,3
model-1587409902,1587409958.431,0.8,0.1601,0.68,0.2023,3
model-1587409902,1587409958.488,0.76,0.154,0.71,0.2024,3
model-1587409902,1587409958.545,0.71,0.1861,0.7,0.2059,3
model-1587409902,1587409958.601,0.72,0.1931,0.71,0.2074,3
model-1587409902,1587409958.659,0.78,0.1633,0.71,0.2014,3
model-1587409902,1587409958.718,0.78,0.147,0.7,0.2007,3
model-1587409902,1587409958.775,0.76,0.1725,0.7,0.2028,3
model-1587409902,1587409958.832,0.78,0.1569,0.7,0.2029,3
model-1587409902,1587409958.889,0.75,0.1665,0.7,0.2008,3
model-1587409902,1587409958.946,0.74,0.1556,0.68,0.2,3
model-1587409902,1587409959.003,0.77,0.1676,0.69,0.199,3
model-1587409902,1587409959.059,0.73,0.185,0.7,0.1975,3
model-1587409902,1587409959.117,0.67,0.216,0.68,0.2011,3
model-1587409902,1587409959.174,0.72,0.1937,0.69,0.2006,3
model-1587409902,1587409959.231,0.76,0.1833,0.7,0.1989,3
model-1587409902,1587409959.288,0.69,0.1764,0.7,0.2053,3
model-1587409902,1587409959.345,0.73,0.1789,0.65,0.2334,3
model-1587409902,1587409959.401,0.68,0.2004,0.65,0.2409,3
model-1587409902,1587409959.458,0.7,0.2117,0.72,0.2111,3
model-1587409902,1587409959.515,0.66,0.2069,0.7,0.1905,3
model-1587409902,1587409959.572,0.74,0.1908,0.7,0.1961,3
model-1587409902,1587409959.629,0.57,0.2316,0.67,0.201,3
model-1587409902,1587409959.686,0.62,0.2262,0.69,0.1978,3
model-1587409902,1587409959.744,0.77,0.1834,0.71,0.2009,3
model-1587409902,1587409959.801,0.68,0.189,0.7,0.2048,3
model-1587409902,1587409959.858,0.68,0.1945,0.69,0.2038,3
model-1587409902,1587409959.914,0.76,0.1743,0.69,0.2004,3
model-1587409902,1587409959.971,0.73,0.1878,0.67,0.2035,3
model-1587409902,1587409960.029,0.72,0.1774,0.69,0.2088,3
model-1587409902,1587409960.085,0.63,0.213,0.69,0.2009,3
model-1587409902,1587409960.142,0.7,0.1894,0.7,0.1922,3
model-1587409902,1587409960.2,0.72,0.1892,0.71,0.1931,3
model-1587409902,1587409960.257,0.71,0.1996,0.72,0.1928,3
model-1587409902,1587409960.313,0.69,0.2027,0.7,0.1891,3
model-1587409902,1587409960.37,0.78,0.1567,0.7,0.1867,3
model-1587409902,1587409960.427,0.8,0.1624,0.71,0.186,3
model-1587409902,1587409960.484,0.81,0.1302,0.73,0.1862,3
model-1587409902,1587409960.541,0.79,0.1633,0.71,0.1887,3
model-1587409902,1587409960.598,0.78,0.1709,0.72,0.1921,3
model-1587409902,1587409960.655,0.61,0.2118,0.71,0.191,3
model-1587409902,1587409960.713,0.76,0.1913,0.7,0.194,3
model-1587409902,1587409960.771,0.7,0.1883,0.68,0.1999,3
model-1587409902,1587409960.828,0.76,0.164,0.68,0.2003,3
model-1587409902,1587409960.884,0.68,0.2152,0.69,0.1928,3
model-1587409902,1587409960.942,0.72,0.1807,0.7,0.1937,3
model-1587409902,1587409960.999,0.74,0.2032,0.71,0.1981,3
model-1587409902,1587409961.055,0.68,0.1792,0.74,0.1947,3
model-1587409902,1587409961.112,0.75,0.1672,0.72,0.1917,3
model-1587409902,1587409961.17,0.65,0.2019,0.73,0.1892,3
model-1587409902,1587409961.228,0.69,0.1978,0.75,0.1936,3
model-1587409902,1587409961.284,0.74,0.1719,0.71,0.1957,3
model-1587409902,1587409961.341,0.66,0.2169,0.72,0.1925,3
model-1587409902,1587409961.398,0.7,0.1857,0.72,0.1974,3
model-1587409902,1587409961.455,0.8,0.159,0.69,0.2047,3
model-1587409902,1587409961.511,0.67,0.2136,0.73,0.201,3
model-1587409902,1587409961.568,0.75,0.1749,0.7,0.2022,3
model-1587409902,1587409961.626,0.72,0.1718,0.67,0.2097,3
model-1587409902,1587409961.683,0.74,0.1725,0.63,0.2188,3
model-1587409902,1587409961.741,0.63,0.2294,0.66,0.2112,3
model-1587409902,1587409961.798,0.74,0.1693,0.68,0.2032,3
model-1587409902,1587409961.855,0.7,0.1725,0.68,0.2034,3
model-1587409902,1587409961.912,0.75,0.1768,0.69,0.2076,3
model-1587409902,1587409961.969,0.67,0.2019,0.67,0.2035,3
model-1587409902,1587409962.025,0.7,0.1915,0.68,0.1953,3
model-1587409902,1587409962.083,0.8,0.1497,0.72,0.1941,3
model-1587409902,1587409962.114,0.63,0.2078,0.71,0.2032,3
model-1587409902,1587409962.172,0.68,0.2114,0.67,0.21,4
model-1587409902,1587409962.23,0.75,0.1572,0.68,0.206,4
model-1587409902,1587409962.287,0.81,0.1693,0.7,0.2015,4
model-1587409902,1587409962.345,0.71,0.1864,0.72,0.1992,4
model-1587409902,1587409962.402,0.71,0.1785,0.69,0.2001,4
model-1587409902,1587409962.458,0.77,0.1654,0.68,0.2025,4
model-1587409902,1587409962.515,0.71,0.2102,0.68,0.2058,4
model-1587409902,1587409962.572,0.82,0.1338,0.67,0.2073,4
model-1587409902,1587409962.629,0.71,0.194,0.69,0.2046,4
model-1587409902,1587409962.686,0.78,0.1629,0.69,0.2029,4
model-1587409902,1587409962.745,0.72,0.1838,0.69,0.2091,4
model-1587409902,1587409962.802,0.65,0.2083,0.67,0.2138,4
model-1587409902,1587409962.859,0.75,0.1775,0.69,0.2083,4
model-1587409902,1587409962.915,0.78,0.1581,0.7,0.2025,4
model-1587409902,1587409962.972,0.76,0.1505,0.69,0.1978,4
model-1587409902,1587409963.03,0.77,0.1684,0.69,0.1989,4
model-1587409902,1587409963.087,0.74,0.1716,0.7,0.2023,4
model-1587409902,1587409963.144,0.69,0.1843,0.7,0.2002,4
model-1587409902,1587409963.201,0.72,0.1791,0.7,0.1968,4
model-1587409902,1587409963.258,0.68,0.2067,0.71,0.1891,4
model-1587409902,1587409963.315,0.83,0.1365,0.74,0.1936,4
model-1587409902,1587409963.372,0.73,0.1907,0.7,0.2027,4
model-1587409902,1587409963.428,0.62,0.2288,0.72,0.1971,4
model-1587409902,1587409963.486,0.74,0.1839,0.71,0.1899,4
model-1587409902,1587409963.543,0.81,0.1501,0.71,0.1823,4
model-1587409902,1587409963.6,0.8,0.1448,0.71,0.183,4
model-1587409902,1587409963.657,0.74,0.1742,0.73,0.1856,4
model-1587409902,1587409963.715,0.64,0.2328,0.74,0.185,4
model-1587409902,1587409963.772,0.76,0.167,0.73,0.184,4
model-1587409902,1587409963.829,0.8,0.158,0.72,0.1873,4
model-1587409902,1587409963.886,0.68,0.2014,0.73,0.1874,4
model-1587409902,1587409963.943,0.84,0.131,0.75,0.1878,4
model-1587409902,1587409964.001,0.72,0.1937,0.75,0.1905,4
model-1587409902,1587409964.057,0.72,0.1808,0.73,0.1944,4
model-1587409902,1587409964.114,0.69,0.2006,0.73,0.1937,4
model-1587409902,1587409964.172,0.8,0.1523,0.74,0.1933,4
model-1587409902,1587409964.23,0.78,0.1346,0.71,0.1939,4
model-1587409902,1587409964.286,0.71,0.1902,0.7,0.199,4
model-1587409902,1587409964.343,0.73,0.1747,0.69,0.2056,4
model-1587409902,1587409964.4,0.75,0.1792,0.71,0.1993,4
model-1587409902,1587409964.457,0.76,0.1545,0.69,0.1968,4
model-1587409902,1587409964.513,0.72,0.2147,0.69,0.1976,4
model-1587409902,1587409964.57,0.74,0.1797,0.7,0.1997,4
model-1587409902,1587409964.628,0.75,0.1577,0.71,0.1989,4
model-1587409902,1587409964.685,0.74,0.1779,0.7,0.1962,4
model-1587409902,1587409964.743,0.6,0.2539,0.7,0.1905,4
model-1587409902,1587409964.802,0.78,0.162,0.71,0.2096,4
model-1587409902,1587409964.859,0.68,0.2172,0.66,0.2232,4
model-1587409902,1587409964.916,0.77,0.1692,0.68,0.2173,4
model-1587409902,1587409964.972,0.75,0.165,0.73,0.2012,4
model-1587409902,1587409965.029,0.72,0.1728,0.69,0.1921,4
model-1587409902,1587409965.086,0.74,0.1647,0.7,0.1943,4
model-1587409902,1587409965.143,0.77,0.1597,0.73,0.1992,4
model-1587409902,1587409965.201,0.79,0.1636,0.74,0.2,4
model-1587409902,1587409965.258,0.68,0.2076,0.69,0.1993,4
model-1587409902,1587409965.315,0.77,0.1958,0.63,0.2146,4
model-1587409902,1587409965.371,0.73,0.1725,0.58,0.2407,4
model-1587409902,1587409965.428,0.71,0.184,0.57,0.2522,4
model-1587409902,1587409965.485,0.71,0.2002,0.58,0.2397,4
model-1587409902,1587409965.542,0.71,0.1896,0.63,0.2158,4
model-1587409902,1587409965.599,0.7,0.1857,0.7,0.2013,4
model-1587409902,1587409965.656,0.71,0.184,0.74,0.2018,4
model-1587409902,1587409965.714,0.68,0.1997,0.74,0.2003,4
model-1587409902,1587409965.77,0.68,0.2054,0.72,0.1941,4
model-1587409902,1587409965.828,0.67,0.1979,0.67,0.1921,4
model-1587409902,1587409965.884,0.74,0.1713,0.69,0.194,4
model-1587409902,1587409965.941,0.77,0.1547,0.66,0.1993,4
model-1587409902,1587409965.999,0.73,0.1847,0.67,0.1969,4
model-1587409902,1587409966.055,0.7,0.1909,0.72,0.188,4
model-1587409902,1587409966.112,0.74,0.1967,0.73,0.1849,4
model-1587409902,1587409966.169,0.74,0.1713,0.73,0.1811,4
model-1587409902,1587409966.227,0.74,0.1546,0.73,0.1798,4
model-1587409902,1587409966.283,0.79,0.1524,0.73,0.1805,4
model-1587409902,1587409966.34,0.75,0.1732,0.73,0.1817,4
model-1587409902,1587409966.397,0.76,0.1652,0.76,0.1838,4
model-1587409902,1587409966.454,0.76,0.1635,0.69,0.1902,4
model-1587409902,1587409966.511,0.79,0.1563,0.67,0.1995,4
model-1587409902,1587409966.568,0.7,0.1907,0.69,0.1984,4
model-1587409902,1587409966.624,0.74,0.1639,0.73,0.1912,4
model-1587409902,1587409966.682,0.76,0.1761,0.71,0.1897,4
model-1587409902,1587409966.741,0.74,0.1746,0.72,0.1918,4
model-1587409902,1587409966.799,0.78,0.1444,0.72,0.19,4
model-1587409902,1587409966.856,0.73,0.1825,0.7,0.1894,4
model-1587409902,1587409966.912,0.63,0.2254,0.71,0.193,4
model-1587409902,1587409966.969,0.65,0.2288,0.72,0.2012,4
model-1587409902,1587409967.026,0.68,0.2067,0.72,0.199,4
model-1587409902,1587409967.082,0.78,0.1675,0.73,0.1951,4
model-1587409902,1587409967.14,0.66,0.214,0.71,0.188,4
model-1587409902,1587409967.198,0.68,0.1937,0.69,0.1861,4
model-1587409902,1587409967.255,0.69,0.1956,0.71,0.1862,4
model-1587409902,1587409967.312,0.67,0.2091,0.7,0.1903,4
model-1587409902,1587409967.369,0.74,0.1745,0.71,0.1985,4
model-1587409902,1587409967.426,0.72,0.1756,0.68,0.2076,4
model-1587409902,1587409967.482,0.71,0.1966,0.68,0.2075,4
model-1587409902,1587409967.539,0.75,0.1674,0.7,0.2056,4
model-1587409902,1587409967.597,0.75,0.1679,0.69,0.2087,4
model-1587409902,1587409967.653,0.71,0.2,0.7,0.2052,4
model-1587409902,1587409967.711,0.71,0.1969,0.66,0.2113,4
model-1587409902,1587409967.768,0.7,0.2105,0.62,0.224,4
model-1587409902,1587409967.825,0.76,0.1747,0.63,0.2255,4
model-1587409902,1587409967.882,0.72,0.1961,0.67,0.2152,4
model-1587409902,1587409967.938,0.68,0.1911,0.68,0.199,4
model-1587409902,1587409967.995,0.78,0.1573,0.72,0.1893,4
model-1587409902,1587409968.053,0.72,0.1716,0.71,0.1872,4
model-1587409902,1587409968.11,0.73,0.175,0.68,0.188,4
model-1587409902,1587409968.166,0.66,0.2049,0.69,0.1881,4
model-1587409902,1587409968.224,0.71,0.2096,0.69,0.1869,4
model-1587409902,1587409968.281,0.73,0.183,0.71,0.1863,4
model-1587409902,1587409968.337,0.68,0.187,0.71,0.1895,4
model-1587409902,1587409968.394,0.75,0.184,0.7,0.1988,4
model-1587409902,1587409968.45,0.74,0.1714,0.66,0.2093,4
model-1587409902,1587409968.508,0.7,0.2121,0.66,0.2059,4
model-1587409902,1587409968.565,0.71,0.1923,0.68,0.1959,4
model-1587409902,1587409968.621,0.77,0.1647,0.72,0.1916,4
model-1587409902,1587409968.678,0.8,0.1498,0.72,0.1938,4
model-1587409902,1587409968.736,0.74,0.1689,0.72,0.1938,4
model-1587409902,1587409968.794,0.77,0.1641,0.72,0.1912,4
model-1587409902,1587409968.851,0.67,0.1998,0.7,0.191,4
model-1587409902,1587409968.908,0.72,0.1869,0.7,0.2,4
model-1587409902,1587409968.966,0.76,0.1463,0.72,0.2106,4
model-1587409902,1587409969.022,0.68,0.2148,0.71,0.2081,4
model-1587409902,1587409969.079,0.67,0.2248,0.74,0.1967,4
model-1587409902,1587409969.136,0.78,0.1513,0.76,0.1847,4
model-1587409902,1587409969.194,0.71,0.1776,0.74,0.1767,4
model-1587409902,1587409969.251,0.78,0.17,0.73,0.1798,4
model-1587409902,1587409969.308,0.72,0.1953,0.72,0.1843,4
model-1587409902,1587409969.364,0.65,0.2179,0.72,0.1833,4
model-1587409902,1587409969.421,0.7,0.1825,0.72,0.1817,4
model-1587409902,1587409969.478,0.73,0.1817,0.73,0.1844,4
model-1587409902,1587409969.534,0.81,0.1623,0.73,0.1918,4
model-1587409902,1587409969.591,0.81,0.1475,0.72,0.1975,4
model-1587409902,1587409969.649,0.7,0.1789,0.73,0.1991,4
model-1587409902,1587409969.707,0.85,0.1356,0.72,0.1976,4
model-1587409902,1587409969.763,0.74,0.1701,0.7,0.1935,4
model-1587409902,1587409969.82,0.73,0.1692,0.73,0.194,4
model-1587409902,1587409969.877,0.72,0.1737,0.75,0.1999,4
model-1587409902,1587409969.934,0.69,0.2272,0.71,0.2067,4
model-1587409902,1587409969.99,0.75,0.1704,0.71,0.2063,4
model-1587409902,1587409970.047,0.67,0.1978,0.7,0.197,4
model-1587409902,1587409970.105,0.77,0.1723,0.72,0.1961,4
model-1587409902,1587409970.162,0.74,0.1601,0.69,0.2101,4
model-1587409902,1587409970.22,0.78,0.1478,0.66,0.2317,4
model-1587409902,1587409970.276,0.64,0.2101,0.67,0.2272,4
model-1587409902,1587409970.333,0.75,0.1747,0.7,0.2079,4
model-1587409902,1587409970.389,0.76,0.1538,0.71,0.195,4
model-1587409902,1587409970.446,0.79,0.1674,0.7,0.1936,4
model-1587409902,1587409970.503,0.81,0.1494,0.71,0.1989,4
model-1587409902,1587409970.56,0.68,0.2026,0.7,0.2009,4
model-1587409902,1587409970.617,0.75,0.1705,0.69,0.1982,4
model-1587409902,1587409970.673,0.81,0.1636,0.69,0.1986,4
model-1587409902,1587409970.731,0.75,0.1676,0.69,0.2041,4
model-1587409902,1587409970.789,0.77,0.1796,0.66,0.2109,4
model-1587409902,1587409970.847,0.78,0.1638,0.66,0.215,4
model-1587409902,1587409970.903,0.72,0.1825,0.67,0.215,4
model-1587409902,1587409970.96,0.71,0.1879,0.68,0.2084,4
model-1587409902,1587409971.018,0.68,0.1925,0.7,0.1994,4
model-1587409902,1587409971.075,0.77,0.1544,0.68,0.1955,4
model-1587409902,1587409971.131,0.74,0.1853,0.7,0.1954,4
model-1587409902,1587409971.189,0.69,0.204,0.7,0.1943,4
model-1587409902,1587409971.246,0.82,0.154,0.69,0.1936,4
model-1587409902,1587409971.304,0.81,0.1378,0.69,0.1928,4
model-1587409902,1587409971.361,0.79,0.1659,0.73,0.1953,4
model-1587409902,1587409971.418,0.71,0.1749,0.74,0.1986,4
model-1587409902,1587409971.474,0.8,0.1506,0.76,0.1955,4
model-1587409902,1587409971.531,0.81,0.1342,0.76,0.1961,4
model-1587409902,1587409971.588,0.8,0.1514,0.74,0.1965,4
model-1587409902,1587409971.646,0.82,0.1333,0.71,0.196,4
model-1587409902,1587409971.703,0.81,0.1529,0.71,0.1965,4
model-1587409902,1587409971.76,0.77,0.149,0.71,0.1997,4
model-1587409902,1587409971.817,0.78,0.1594,0.71,0.1999,4
model-1587409902,1587409971.873,0.74,0.176,0.71,0.1988,4
model-1587409902,1587409971.931,0.68,0.2006,0.7,0.1986,4
model-1587409902,1587409971.988,0.73,0.1765,0.7,0.197,4
model-1587409902,1587409972.044,0.78,0.1626,0.68,0.1974,4
model-1587409902,1587409972.101,0.73,0.1573,0.67,0.202,4
model-1587409902,1587409972.159,0.8,0.1536,0.71,0.2167,4
model-1587409902,1587409972.216,0.74,0.1788,0.69,0.2264,4
model-1587409902,1587409972.273,0.71,0.1775,0.71,0.2103,4
model-1587409902,1587409972.33,0.71,0.1937,0.73,0.1941,4
model-1587409902,1587409972.388,0.76,0.1774,0.7,0.194,4
model-1587409902,1587409972.445,0.64,0.2137,0.72,0.1983,4
model-1587409902,1587409972.501,0.72,0.1871,0.68,0.1977,4
model-1587409902,1587409972.558,0.79,0.162,0.69,0.1977,4
model-1587409902,1587409972.617,0.75,0.1662,0.72,0.1988,4
model-1587409902,1587409972.674,0.74,0.1817,0.72,0.1952,4
model-1587409902,1587409972.73,0.77,0.1667,0.72,0.1906,4
model-1587409902,1587409972.788,0.72,0.178,0.72,0.1847,4
model-1587409902,1587409972.846,0.76,0.166,0.74,0.1849,4
model-1587409902,1587409972.902,0.71,0.1909,0.73,0.184,4
model-1587409902,1587409972.959,0.73,0.1709,0.71,0.1831,4
model-1587409902,1587409973.016,0.78,0.1765,0.7,0.1852,4
model-1587409902,1587409973.073,0.77,0.1771,0.7,0.1852,4
model-1587409902,1587409973.132,0.71,0.1846,0.71,0.1836,4
model-1587409902,1587409973.188,0.82,0.1436,0.72,0.1832,4
model-1587409902,1587409973.245,0.81,0.153,0.72,0.183,4
model-1587409902,1587409973.302,0.82,0.1252,0.72,0.1825,4
model-1587409902,1587409973.359,0.83,0.1425,0.72,0.1811,4
model-1587409902,1587409973.415,0.81,0.1446,0.72,0.1824,4
model-1587409902,1587409973.472,0.69,0.1953,0.72,0.1832,4
model-1587409902,1587409973.53,0.75,0.1848,0.72,0.1852,4
model-1587409902,1587409973.586,0.76,0.1785,0.71,0.1904,4
model-1587409902,1587409973.644,0.83,0.1351,0.7,0.1929,4
model-1587409902,1587409973.701,0.72,0.1913,0.71,0.1869,4
model-1587409902,1587409973.758,0.73,0.1618,0.72,0.1874,4
model-1587409902,1587409973.815,0.76,0.1853,0.75,0.1929,4
model-1587409902,1587409973.872,0.75,0.1642,0.75,0.1929,4
model-1587409902,1587409973.928,0.78,0.1548,0.73,0.1919,4
model-1587409902,1587409973.986,0.71,0.1905,0.73,0.192,4
model-1587409902,1587409974.043,0.76,0.1625,0.67,0.2025,4
model-1587409902,1587409974.1,0.74,0.1658,0.67,0.2076,4
model-1587409902,1587409974.157,0.62,0.2274,0.71,0.1991,4
model-1587409902,1587409974.214,0.71,0.1727,0.71,0.1967,4
model-1587409902,1587409974.271,0.8,0.1432,0.74,0.2013,4
model-1587409902,1587409974.327,0.67,0.2036,0.73,0.1949,4
model-1587409902,1587409974.384,0.8,0.1606,0.74,0.1943,4
model-1587409902,1587409974.442,0.77,0.1537,0.68,0.2,4
model-1587409902,1587409974.499,0.76,0.1654,0.68,0.2076,4
model-1587409902,1587409974.555,0.68,0.2075,0.7,0.2017,4
model-1587409902,1587409974.613,0.81,0.1493,0.72,0.1955,4
model-1587409902,1587409974.67,0.77,0.1529,0.72,0.1945,4
model-1587409902,1587409974.727,0.78,0.1635,0.72,0.1974,4
model-1587409902,1587409974.785,0.71,0.1873,0.7,0.198,4
model-1587409902,1587409974.842,0.74,0.186,0.69,0.1957,4
model-1587409902,1587409974.9,0.8,0.1374,0.69,0.1957,4
model-1587409902,1587409974.932,0.71,0.1877,0.72,0.202,4
